date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-18,12:49,삼성전자,pullback,5.0,-2.079722703639515,-0.4405286343612335,0,neither,1.0619469026548671,-0.17699115044247787,24.008245,0.35398230088495575,E2_bearish_div,1794.000114,0.7079646017699115,eow
05-18,13:01,삼성전자,pullback,7.0,-1.559792027729636,0.0,2,neither,0.528169014084507,-1.056338028169014,655.999942,0.17605633802816903,E2_bearish_div,1798.001561,-0.7042253521126761,eow
05-18,13:12,삼성전자,pullback,5.0,-1.4731369150779896,0.6194690265486725,3,neither,0.43975373790677225,-1.3192612137203166,11.999187,0.08795074758135445,E2_bearish_div,1791.99923,-0.79155672823219,eow
05-18,13:43,삼성전자,pullback,5.0,-2.166377816291161,0.35555555555555557,1,neither,0.44286979627989376,-0.6200177147918512,1110.000246,-0.08857395925597875,E2_bearish_div,1796.000016,0.0,eow
05-18,13:56,삼성전자,pullback,5.0,-2.4263431542461005,0.1779359430604982,1,neither,0.7104795737122558,-1.4209591474245116,315.999847,0.17761989342806395,E2_bearish_div,1799.999657,-0.17761989342806395,eow
05-18,14:08,삼성전자,pullback,8.0,-1.733102253032929,0.8896797153024912,2,down,0.0,-2.1164021164021163,105.999261,-0.1763668430335097,E3_vol_drain,601.999269,-2.0,stop_-2%
05-18,14:28,삼성전자,pullback,6.0,-2.4263431542461005,0.44603033006244425,3,neither,1.2433392539964476,-0.17761989342806395,367.999999,0.17761989342806395,E2_bearish_div,1790.000042,0.3552397868561279,eow
05-18,14:39,삼성전자,pullback,5.0,-2.079722703639515,0.3552397868561279,4,neither,0.8849557522123894,-0.35398230088495575,414.00018,-0.17699115044247787,E2_bearish_div,1798.000096,0.17699115044247787,eow
05-18,14:49,삼성전자,pullback,9.0,-1.559792027729636,0.7092198581560284,3,neither,0.35211267605633806,-0.7042253521126761,255.999969,0.35211267605633806,E3_vol_drain,1327.999953,-0.528169014084507,eow
05-18,15:11,삼성전자,pullback,5.0,-1.9064124783362217,0.3546099290780142,1,neither,-0.17667844522968199,-0.7067137809187279,14.000011,-0.17667844522968199,E3_vol_drain,1790.001252,-0.7067137809187279,eow
05-18,10:22,008730,none,6.5,,,0,neither,,,21.005313,,E1_vp<100,918.003855,,eow
05-18,10:19,대한광통신,breakout,5.0,-0.21598272138228944,0.43478260869565216,2,down,6.493506493506493,-3.0303030303030303,68.99933,-0.4329004329004329,E2_bearish_div,422.99947,-2.0,stop_-2%
05-18,10:40,대한광통신,breakout,5.0,-0.21598272138228944,2.666666666666667,3,up,6.493506493506493,0.8658008658008658,206.978494,2.813852813852814,E3_vol_drain,542.983325,4.112554112554113,trailing
05-18,14:50,대한광통신,pullback,5.5,-5.08130081300813,0.43010752688172044,2,neither,0.21413276231263384,-0.6423982869379015,13.999972,0.0,E1_vp<100,1285.999959,0.0,eow
05-18,09:21,진원생명과학,chase,5.5,-0.5922165820642978,3.070175438596491,2,up,3.234042553191489,-6.978723404255319,24.011184,-0.0851063829787234,E1_vp<100,198.003688,0.425531914893617,trailing
05-18,09:40,진원생명과학,pullback,5.0,-4.204451772464963,4.121863799283155,4,down,-0.8605851979345954,-7.74526678141136,24.003335,-2.0,stop_-2%,24.003335,-2.0,stop_-2%
05-18,10:34,진원생명과학,none,5.0,-10.79967023907667,-0.642791551882461,2,down,-0.09242144177449169,-2.033271719038817,21.004423,-0.5545286506469501,E1_vp<100,443.994552,-2.0,stop_-2%
05-18,12:22,진원생명과학,none,5.0,-10.79967023907667,1.5009380863039399,3,neither,1.478743068391867,-0.9242144177449169,13.997642,-0.09242144177449169,E1_vp<100,1795.999797,0.9242144177449169,eow
05-18,12:40,진원생명과학,none,5.0,-9.810387469084914,1.2025901942645698,3,up,3.473491773308958,-0.9140767824497258,16.000646,0.3656307129798903,E1_vp<100,1548.000199,1.736745886654479,trailing
05-18,13:04,진원생명과학,none,5.0,-7.666941467436109,2.564102564102564,1,down,1.0714285714285714,-3.303571428571429,12.000522,1.0714285714285714,E1_vp<100,104.000386,-0.625,trailing
05-18,13:47,진원생명과학,none,6.0,-7.007419620774938,3.963133640552995,3,down,-0.8865248226950355,-3.900709219858156,16.003821,-0.8865248226950355,E1_vp<100,65.999385,-2.0,stop_-2%
05-18,14:30,진원생명과학,none,6.0,-9.480626545754328,1.19815668202765,2,down,0.6375227686703097,-4.371584699453552,17.999946,0.0,E1_vp<100,811.999912,-2.0,stop_-2%
05-18,09:07,메이슨캐피탈,none,6.0,-1.0471204188481675,,0,down,3.1746031746031744,-8.465608465608465,32.994734,-2.0,stop_-2%,32.994734,-2.0,stop_-2%
